,length,isSnackOnTheLeft,isSnackOnTheRight,isSnackHigher,isSnackLower,distanceToSnack,isLeftClear,isRightClear,isUpClear,isDownClear,distanceToDeath,turnsTotal,lastTurn,stepEvaluation,step
439,16,False,False,True,False,25,0,1,1,1,11,3,3,5,Right
440,16,True,False,True,False,35.3553390593274,0,1,1,1,10,3,4,5,Right
441,16,True,False,True,False,55.9016994374947,0,1,1,1,9,3,5,5,Right
442,16,True,False,True,False,79.0569415042095,0,1,1,1,8,3,6,5,Right
443,16,True,False,True,False,103.077640640442,0,1,1,1,7,3,7,5,Right
444,16,True,False,True,False,127.47548783982,0,1,1,1,6,2,8,5,Up
445,16,True,False,True,False,152.069063257456,0,1,1,1,5,2,8,5,Left
446,16,True,False,False,False,150,1,1,1,0,3,2,8,25,Left
447,16,True,False,False,False,125,1,0,1,0,9,3,1,25,Left
448,16,True,False,False,False,100,1,0,1,0,8,3,2,25,Left
449,16,True,False,False,False,75,1,0,1,0,7,3,3,25,Left
450,16,True,False,False,False,50,1,0,1,0,6,3,4,25,Left
451,16,True,False,False,False,25,1,0,1,0,5,3,5,5,Left
452,17,False,True,False,True,160.078105935821,1,0,1,0,4,3,6,5,Left
453,17,False,True,False,True,176.776695296637,1,0,1,0,3,3,7,5,Left
454,17,False,True,False,True,195.256241897666,1,0,1,1,2,2,8,5,Down
455,17,False,True,False,True,215.058131676066,0,0,1,1,1,2,9,13.5016879686019,Down
456,17,False,True,False,True,201.556443707464,0,1,0,1,11,3,1,11.162116060866,Down
457,17,False,True,False,True,190.394327646598,0,1,0,1,10,3,2,8.39158041458475,Right
458,17,False,True,False,True,182.002747232013,0,1,0,1,9,3,3,23.888864223594,Right
459,17,False,True,False,True,158.113883008419,0,1,1,1,13,4,3,23.4847628300564,Right
460,17,False,True,False,True,134.629120178363,0,1,1,1,12,4,3,22.8257213033731,Right
461,17,False,True,False,True,111.80339887499,0,1,1,1,11,3,3,21.6646169883897,Right
462,17,False,True,False,True,90.1387818865997,0,1,1,1,10,2,4,19.428103767945,Right
463,17,False,True,False,True,70.7106781186548,0,1,1,1,9,2,5,14.80897868116,Right
464,17,False,True,False,True,55.9016994374947,0,1,1,1,8,2,6,5.90169943749474,Down
465,17,False,False,False,True,50,0,1,1,1,7,2,7,25,Down
466,17,False,False,False,True,25,1,1,0,1,8,3,4,5,Down
467,18,False,False,False,True,50,1,1,0,1,7,3,5,25,Down
468,18,False,False,False,True,25,1,1,0,1,6,3,6,5,Down
469,19,False,True,True,False,226.384628453435,1,1,0,1,5,3,7,5,Down
470,19,False,True,True,False,251.246890528022,1,1,0,1,4,3,8,5,Down
471,19,False,True,True,False,276.134025429682,1,1,0,1,3,3,9,5,Left
472,19,False,True,True,False,301.039864469807,1,1,0,1,2,3,10,5,Left
473,19,False,True,True,False,304.138126514911,1,0,1,1,7,3,1,5,Left
474,19,False,True,True,False,309.232921921325,1,0,1,1,6,3,2,5,Left
475,19,False,True,True,False,316.227766016838,1,0,1,1,5,3,3,5,Left
476,19,False,True,True,False,325,1,0,1,1,4,2,4,5,Left
477,19,False,True,True,False,335.410196624968,1,0,1,1,3,2,5,5,Up
478,19,False,True,True,False,347.311099736245,1,0,1,1,2,2,6,21.3509794761127,Up
479,19,False,True,True,False,325.960120260132,1,1,1,0,12,3,1,20.7962298667899,Up
480,19,False,True,True,False,305.163890393343,1,1,1,0,11,3,2,20.1200341185581,Up
481,19,False,True,True,False,285.043856274785,1,1,1,0,10,3,3,19.2902109564183,Up
482,19,False,True,True,False,265.753645318366,1,1,1,0,9,3,4,18.2662719030746,Up
483,19,False,True,True,False,247.487373415292,1,1,1,0,8,2,5,16.9987619829695,Up
484,19,False,True,True,False,230.488611432322,1,1,1,0,7,2,6,15.4304797562565,Up
485,19,False,True,True,False,215.058131676066,1,1,1,0,6,2,7,13.5016879686019,Up
486,19,False,True,True,False,201.556443707464,1,1,1,0,5,2,8,11.162116060866,Up
487,19,False,True,True,False,190.394327646598,1,1,1,0,4,2,9,8.39158041458475,Up
488,19,False,True,True,False,182.002747232013,1,1,1,0,3,2,10,5.22605193537606,Up
489,19,False,True,True,False,176.776695296637,1,1,1,0,2,2,11,5,Right
490,19,False,True,False,False,175,1,1,0,0,1,1,12,25,Right
491,19,False,True,False,False,150,0,1,0,1,12,2,1,25,Right
492,19,False,True,False,False,125,0,1,0,1,11,2,2,25,Right
493,19,False,True,False,False,100,0,1,0,1,10,2,3,25,Right
494,19,False,True,False,False,75,0,1,0,1,9,2,4,25,Right
495,19,False,True,False,False,50,0,1,0,1,8,2,5,25,Right
496,19,False,True,False,False,25,0,1,0,1,7,1,6,5,Right
497,20,False,True,False,True,328.823660949148,0,1,0,1,6,1,7,5,Right
498,20,False,True,False,True,325.960120260132,0,1,0,1,5,1,8,5,Right
499,20,False,False,False,True,325,0,1,0,1,4,1,9,5,Right
500,20,True,False,False,True,325.960120260132,0,1,0,1,3,1,10,5,Down
501,20,True,False,False,True,328.823660949148,0,1,0,1,2,1,11,24.6855344342366,Down
502,20,True,False,False,True,304.138126514911,1,1,0,1,13,2,1,24.6296293274373,Down
503,20,True,False,False,True,279.508497187474,1,1,0,1,12,2,2,24.5575215078345,Down
504,20,True,False,False,True,254.950975679639,1,1,0,1,11,2,3,24.4623642473171,Down
505,20,True,False,False,True,230.488611432322,1,1,0,1,10,2,4,24.3333301514392,Down
506,20,True,False,False,True,206.155281280883,1,1,0,1,9,2,5,24.1525340488701,Down
507,20,True,False,False,True,182.002747232013,1,1,0,1,8,2,6,23.888864223594,Down
508,20,True,False,False,True,158.113883008419,1,1,0,1,7,2,7,23.4847628300564,Down
509,20,True,False,False,True,134.629120178363,1,1,0,1,6,1,8,22.8257213033731,Down
510,20,True,False,False,True,111.80339887499,1,1,0,1,5,1,9,21.6646169883897,Down
511,20,True,False,False,True,90.1387818865997,1,1,0,1,4,1,10,19.428103767945,Down
512,20,True,False,False,True,70.7106781186548,1,1,0,1,3,1,11,14.80897868116,Down
513,20,True,False,False,True,55.9016994374947,1,1,0,1,2,1,12,5.90169943749474,Left
514,20,True,False,False,False,50,1,1,0,0,1,1,13,25,Left
515,20,True,False,False,False,25,1,0,1,0,12,2,1,5,Left
516,21,False,True,True,False,152.069063257456,1,0,1,0,11,2,2,5,Left
517,21,False,True,True,False,158.113883008419,1,0,1,0,10,2,3,5,Left
518,21,False,True,True,False,167.705098312484,1,0,1,0,9,2,4,5,Left
519,21,False,True,True,False,180.277563773199,1,0,1,0,8,2,5,5,Up
520,21,False,True,True,False,195.256241897666,1,0,1,0,7,2,6,18.4795466010295,Up
521,21,False,True,True,False,176.776695296637,1,1,1,0,13,2,1,16.6985893608157,Up
522,21,False,True,True,False,160.078105935821,1,1,1,0,12,2,2,14.3043085646887,Up
523,21,False,True,True,False,145.773797371133,1,1,1,0,11,2,3,11.1446771927699,Up
524,21,False,True,True,False,134.629120178363,1,1,1,0,10,2,4,7.15363233854298,Right
525,21,False,True,True,False,127.47548783982,1,1,1,0,9,2,5,24.3978471993781,Right
526,21,False,True,True,False,103.077640640442,0,1,1,1,5,3,1,24.020699136232,Right
527,21,False,True,True,False,79.0569415042095,0,1,1,1,4,3,2,23.1552420667147,Right
528,21,False,True,True,False,55.9016994374947,0,1,1,1,3,3,3,20.5463603781674,Right
529,21,False,True,True,False,35.3553390593274,0,1,1,1,2,3,4,10.3553390593274,Up
530,21,False,False,True,False,25,0,1,1,1,3,3,5,5,Up
531,22,True,False,False,True,180.277563773199,1,1,1,0,8,4,6,5,Up
532,22,True,False,False,True,195.256241897666,1,1,1,0,7,4,7,5,Up
533,22,True,False,False,True,212.132034355964,1,1,1,0,6,4,8,5,Up
534,22,True,False,False,True,230.488611432322,1,1,1,0,5,4,9,5,Up
535,22,True,False,False,True,250,1,1,1,0,4,3,10,5,Left
536,22,True,False,False,True,270.416345659799,1,1,1,0,3,3,11,13.0255921351242,Left
537,22,True,False,False,True,257.390753524675,1,0,1,1,11,4,5,11.1693084797724,Left
538,22,True,False,False,True,246.221445044903,1,0,1,1,10,4,5,9.05062053227417,Left
539,22,True,False,False,True,237.170824512628,1,0,1,1,9,4,5,6.68221308030627,Left
540,22,True,False,False,True,230.488611432322,1,0,1,1,8,4,5,5,Left
541,22,True,False,False,True,226.384628453435,1,0,1,1,7,3,5,5,Left
542,22,False,False,False,True,225,1,0,1,1,6,3,6,5,Down
543,22,False,True,False,True,226.384628453435,1,0,1,1,5,3,7,24.8281847459717,Down
544,22,False,True,False,True,201.556443707464,1,1,0,1,11,4,1,24.7797484108268,Down
545,22,False,True,False,True,176.776695296637,1,1,0,1,10,4,2,24.7076320391814,Down
546,22,False,True,False,True,152.069063257456,1,1,0,1,9,3,3,24.5935754176359,Down
547,22,False,True,False,True,127.47548783982,1,1,0,1,8,3,4,24.3978471993781,Down
548,22,False,True,False,True,103.077640640442,1,1,0,1,7,3,5,24.020699136232,Down
549,22,False,True,False,True,79.0569415042095,1,1,0,1,6,3,6,23.1552420667147,Down
550,22,False,True,False,True,55.9016994374947,1,1,0,1,5,3,7,20.5463603781674,Right
551,22,False,True,False,True,35.3553390593274,1,1,0,1,4,2,8,10.3553390593274,Right
552,22,False,False,False,True,25,0,1,1,1,9,3,1,5,Right
553,22,True,False,False,True,35.3553390593274,0,1,1,1,8,3,2,5,Right
554,22,True,False,False,True,55.9016994374947,0,1,1,1,7,3,3,5,Right
555,22,True,False,False,True,79.0569415042095,0,1,1,1,6,3,4,5,Right
556,22,True,False,False,True,103.077640640442,0,1,1,1,5,3,5,5,Right
557,22,True,False,False,True,127.47548783982,0,1,1,1,4,2,6,5,Down
558,22,True,False,False,True,152.069063257456,0,1,1,1,3,2,7,5,Left
559,22,True,False,False,False,150,1,1,0,1,3,3,9,25,Left
560,22,True,False,False,False,125,1,0,0,1,11,4,5,25,Left
561,22,True,False,False,False,100,1,0,0,1,10,4,5,25,Left
562,22,True,False,False,False,75,1,0,0,1,9,4,5,25,Left
563,22,True,False,False,False,50,1,0,0,1,8,4,5,25,Left
564,22,True,False,False,False,25,1,0,0,1,7,3,5,5,Left
565,23,False,True,True,False,106.066017177982,1,0,0,1,6,3,6,5,Left
566,23,False,True,True,False,125,1,0,0,1,5,3,7,5,Left
567,23,False,True,True,False,145.773797371133,1,0,1,1,4,3,8,5,Up
568,23,False,True,True,False,167.705098312484,1,0,1,1,3,3,9,9.59121530406526,Up
569,23,False,True,True,False,158.113883008419,1,1,1,0,11,4,1,6.04481975096348,Up
570,23,False,True,True,False,152.069063257456,1,1,1,0,10,4,2,5,Up
571,23,False,True,False,False,150,1,1,1,0,9,4,3,5,Right
572,23,False,True,False,True,152.069063257456,1,1,1,0,8,4,4,24.5935754176359,Right
573,23,False,True,False,True,127.47548783982,0,1,1,1,11,4,8,24.3978471993781,Right
574,23,False,True,False,True,103.077640640442,0,1,1,1,10,4,8,24.020699136232,Right
575,23,False,True,False,True,79.0569415042095,0,1,1,1,9,4,8,23.1552420667147,Right
576,23,False,True,False,True,55.9016994374947,0,1,1,1,8,4,8,20.5463603781674,Right
577,23,False,True,False,True,35.3553390593274,0,1,1,1,7,4,8,10.3553390593274,Down
578,23,False,False,False,True,25,0,1,1,1,6,4,8,5,Down
579,24,True,False,False,True,180.277563773199,1,1,0,1,3,5,2,12.5724654607152,Right
580,24,True,False,False,True,167.705098312484,1,1,0,1,2,5,3,5,Right
581,24,True,False,False,True,190.394327646598,0,1,1,1,5,5,7,5,Up
582,24,True,False,False,True,213.600093632938,0,1,1,1,4,4,8,5,Up
583,24,True,False,False,True,223.606797749979,1,1,1,0,9,5,5,5,Up
584,24,True,False,False,True,235.849528301415,1,1,1,0,8,5,6,5,Up
585,24,True,False,False,True,250,1,1,1,0,7,5,7,5,Up
586,24,True,False,False,True,265.753645318366,1,1,1,0,6,5,8,5,Up
587,24,True,False,False,True,282.842712474619,1,1,1,0,5,5,9,5,Up
588,24,True,False,False,True,301.039864469807,1,1,1,0,4,5,10,5,Up
589,24,True,False,False,True,320.156211871642,1,1,1,0,3,5,11,5,Up
590,24,True,False,False,True,340.036762718386,1,1,1,0,2,5,12,5,Left
591,24,True,False,False,True,360.555127546399,1,1,0,0,1,4,13,13.2440278101538,Left
592,24,True,False,False,True,347.311099736245,1,0,0,1,10,5,1,11.9009031112766,Left
593,24,True,False,False,True,335.410196624968,1,0,0,1,9,5,2,10.4101966249685,Left
594,24,True,False,False,True,325,1,0,0,1,8,5,3,8.77223398316204,Left
595,24,True,False,False,True,316.227766016838,1,0,0,1,7,4,4,6.99484409551343,Left
596,24,True,False,False,True,309.232921921325,1,0,0,1,6,4,5,5.09479540641354,Left
597,24,True,False,False,True,304.138126514911,1,0,0,1,5,4,6,5,Left
598,24,True,False,False,True,301.039864469807,1,0,0,1,4,4,7,5,Down
599,24,False,False,False,True,300,1,0,0,1,3,4,8,25,Down
600,24,False,False,False,True,275,1,1,0,1,13,5,3,25,Down
601,24,False,False,False,True,250,1,1,0,1,12,4,4,25,Down
602,24,False,False,False,True,225,1,1,0,1,11,4,4,25,Down
603,24,False,False,False,True,200,1,1,0,1,10,3,4,25,Down
604,24,False,False,False,True,175,1,1,0,1,9,3,5,25,Down
605,24,False,False,False,True,150,1,1,0,1,8,2,6,25,Down
606,24,False,False,False,True,125,1,1,0,1,7,2,7,25,Down
607,24,False,False,False,True,100,1,1,0,1,6,2,8,25,Down
608,24,False,False,False,True,75,1,1,0,1,5,2,9,25,Down
609,24,False,False,False,True,50,1,1,0,1,4,2,10,25,Down
610,24,False,False,False,True,25,1,1,0,1,3,2,11,5,Down
611,25,False,True,True,False,269.258240356725,1,1,0,1,2,2,12,5,Right
612,25,False,True,True,False,279.508497187474,1,1,0,0,1,2,13,22.1177436627987,Right
613,25,False,True,True,False,257.390753524675,0,1,1,0,11,3,1,21.5412252232599,Right
614,25,False,True,True,False,235.849528301415,0,1,1,0,10,3,2,20.7913966253494,Right
615,25,False,True,True,False,215.058131676066,0,1,1,0,9,2,3,19.8018897783993,Right
616,25,False,True,True,False,195.256241897666,0,1,1,0,8,2,4,18.4795466010295,Right
617,25,False,True,True,False,176.776695296637,0,1,1,0,7,2,5,16.6985893608157,Right
618,25,False,True,True,False,160.078105935821,0,1,1,0,6,2,6,14.3043085646887,Right
619,25,False,True,True,False,145.773797371133,0,1,1,0,5,2,7,11.1446771927699,Right
620,25,False,True,True,False,134.629120178363,0,1,1,0,4,2,8,7.15363233854298,Right
621,25,False,True,True,False,127.47548783982,0,1,1,0,3,2,9,5,Up
622,25,False,False,True,False,125,0,1,1,0,2,2,10,25,Up
623,25,False,False,True,False,100,1,1,1,0,13,2,1,25,Up
624,25,False,False,True,False,75,1,1,1,0,12,2,2,25,Up
625,25,False,False,True,False,50,1,1,1,0,11,2,3,25,Up
626,25,False,False,True,False,25,1,1,1,0,10,2,4,5,Up
627,26,True,False,False,True,111.80339887499,1,1,1,0,9,2,5,5,Up
628,26,True,False,False,True,125,1,1,1,0,8,2,6,5,Up
629,26,True,False,False,True,141.42135623731,1,1,1,0,7,2,7,5,Up
630,26,True,False,False,True,160.078105935821,1,1,1,0,6,2,8,5,Up
631,26,True,False,False,True,180.277563773199,1,1,1,0,5,2,9,5,Up
632,26,True,False,False,True,201.556443707464,1,1,1,0,4,2,10,5,Left
633,26,True,False,False,True,223.606797749979,1,1,1,0,3,2,11,10.0067041170407,Left
634,26,True,False,False,True,213.600093632938,1,0,1,1,12,3,1,7.44481235205524,Left
635,26,True,False,False,True,206.155281280883,1,0,1,1,11,3,2,5,Down
636,26,True,False,False,True,201.556443707464,1,0,1,1,10,3,3,24.7797484108268,Down
637,26,True,False,False,True,176.776695296637,1,1,0,1,10,3,1,24.7076320391814,Down
638,26,True,False,False,True,152.069063257456,1,1,0,1,9,3,2,24.5935754176359,Down
639,26,True,False,False,True,127.47548783982,1,1,0,1,8,3,3,24.3978471993781,Down
640,26,True,False,False,True,103.077640640442,1,1,0,1,7,3,4,24.020699136232,Down
641,26,True,False,False,True,79.0569415042095,1,1,0,1,6,3,5,23.1552420667147,Down
642,26,True,False,False,True,55.9016994374947,1,1,0,1,5,3,6,20.5463603781674,Down
643,26,True,False,False,True,35.3553390593274,1,1,0,1,4,3,7,10.3553390593274,Left
